
-------------------------------------------------------------------------------
SCINTREX V5.2       AUTOGRAV / Cycling Mode          R5.31
Cycle Time:      70                                          Ser No:    704372.
Line:      0.  Grid:      0.   Job:      1.  Date: 15/06/02  Operator:       1.

GREF.:                       0. mGals           Tilt x sensit.:           319.2
GCAL.1:                6062.697                 Tilt y sensit.:           291.3
GCAL.2:                     0.0                 Deg.Latitude:             45.83
TEMPCO.:                -0.1343 mGal/mK         Deg.Longitude:           -16.02
Drift const.:             0.2629                GMT Difference:            0.hr
Drift Correction Start  Time: 11:26:57          Cal.after x samples:         12
                        Date: 14/12/05          On-Line Tilt Corrected = "*"
-------------------------------------------------------------------------------
Station  Grav.     SD.   Tilt x  Tilt y    Temp.    E.T.C.  Dur  # Rej     Time
     2. 6850.201* 0.020     -1.      2.    0.45    0.023     60     0  07:17:53
     2. 6850.188* 0.020     -1.      2.    0.46    0.024     60     0  07:19:03
     2. 6850.177* 0.017     -2.      2.    0.47    0.025     60     0  07:20:13
     2. 6850.174* 0.017     -2.      2.    0.48    0.026     60     1  07:21:23
     2. 6850.165* 0.016     -2.      2.    0.49    0.027     60     0  07:22:34
     2. 6850.162* 0.017     -3.      2.    0.48    0.028     60     0  07:23:44
     2. 6850.148* 0.017     -3.      2.    0.48    0.029     60     0  07:24:54
     2. 6850.152* 0.020     -3.      2.    0.48    0.029     60     0  07:26:04
     2. 6850.139* 0.019     -4.      2.    0.48    0.030     60     0  07:27:14
     2. 6850.139* 0.018     -4.      2.    0.48    0.031     60     0  07:28:24
     2. 6850.137* 0.020     -4.      2.    0.47    0.032     60     0  07:29:34
     2. 6850.137* 0.021     -4.      2.    0.47    0.033     60     0  07:30:44
     2. 6850.125* 0.018     -4.      2.    0.47    0.034     60     1  07:31:54
     2. 6850.129* 0.021     -4.      2.    0.47    0.035     60     0  07:33:05
     2. 6850.121* 0.018     -5.      2.    0.47    0.035     60     0  07:34:15
     2. 6850.126* 0.020     -5.      2.    0.47    0.036     60     0  07:35:25
     2. 6850.123* 0.023     -5.      1.    0.47    0.038     60     0  07:36:35
     2. 6850.121* 0.025     -5.      1.    0.47    0.038     60     0  07:37:45
     2. 6850.116* 0.021     -5.      1.    0.46    0.039     60     0  07:38:55
     2. 6850.113* 0.018     -5.      1.    0.47    0.040     60     0  07:40:05
     2. 6850.113* 0.021     -5.      1.    0.47    0.041     60     0  07:41:15
     2. 6850.117* 0.020     -6.      1.    0.47    0.041     60     0  07:42:25
     2. 6850.249* 0.023     -1.     -1.    0.45    0.119     60     1  10:08:17
     2. 6850.221* 0.019     -1.     -1.    0.47    0.120     60     0  10:09:28
     2. 6850.220* 0.023     -1.     -1.    0.48    0.120     60     0  10:10:38
     2. 6850.211* 0.020     -2.     -1.    0.48    0.120     60     0  10:11:48
     2. 6850.200* 0.015     -2.     -1.    0.49    0.121     59     2  10:12:58
     2. 6850.190* 0.019     -2.     -1.    0.49    0.121     60     0  10:14:09
     2. 6850.187* 0.018     -2.     -1.    0.49    0.121     60     0  10:15:19
     2. 6850.183* 0.016     -2.     -0.    0.49    0.121     60     0  10:16:29
     2. 6850.179* 0.018     -3.     -0.    0.50    0.121     60     0  10:17:39
     2. 6850.176* 0.018     -3.     -0.    0.49    0.122     60     0  10:18:49
     2. 6850.176* 0.020     -3.     -0.    0.48    0.122     60     0  10:19:59
     2. 6850.168* 0.015     -3.     -0.    0.49    0.122     60     1  10:21:09
     2. 6850.163* 0.015     -3.     -0.    0.48    0.122     60     0  10:22:20
     2. 6850.168* 0.017     -3.     -0.    0.48    0.122     60     0  10:23:30
     2. 6850.160* 0.018     -3.     -0.    0.48    0.122     60     1  10:24:40
     2. 6850.155* 0.019     -3.     -0.    0.48    0.123     60     0  10:25:51
     2. 6850.156* 0.020     -3.     -0.    0.48    0.123     60     0  10:27:01
     2. 6850.152* 0.021     -3.     -0.    0.47    0.123     60     0  10:28:11
     2. 6850.150* 0.017     -4.     -0.    0.47    0.123     60     0  10:29:21
     2. 6850.144* 0.020     -4.     -1.    0.47    0.123     60     0  10:30:31
     2. 6850.142* 0.018     -4.     -1.    0.47    0.123     58     3  10:31:41
     2. 6850.145* 0.023     -4.     -1.    0.47    0.123     60     0  10:32:52
     2. 6850.266* 0.018      0.      1.    0.45    0.083     60     0  12:52:57
     2. 6850.251* 0.020     -0.      1.    0.47    0.082     59     2  12:54:07
     2. 6850.241* 0.018     -0.      1.    0.48    0.082     60     0  12:55:18
     2. 6850.230* 0.016     -0.      1.    0.49    0.080     60     0  12:56:28
