     2. 6850.100* 0.021     -1.     -4.    0.51    0.016     60     0  07:39:36
     2. 6850.237* 0.020     -0.      1.    0.48    0.118     60     0  10:23:40
     2. 6850.224* 0.021     -1.      0.    0.49    0.119     60     0  10:24:50
     2. 6850.216* 0.019     -1.      0.    0.49    0.119     60     0  10:26:00
     2. 6850.213* 0.019     -1.     -0.    0.50    0.119     60     0  10:27:10
     2. 6850.197* 0.020     -2.     -0.    0.50    0.120     60     0  10:28:20
     2. 6850.195* 0.017     -2.     -0.    0.50    0.120     60     0  10:29:30
     2. 6850.196* 0.017     -2.     -0.    0.50    0.121     60     0  10:30:40
     2. 6850.188* 0.018     -3.     -0.    0.50    0.121     60     0  10:31:50
     2. 6850.180* 0.019     -3.     -0.    0.50    0.121     60     0  10:33:00
     2. 6850.178* 0.018     -3.     -0.    0.50    0.121     60     0  10:34:10
     2. 6850.182* 0.018     -3.     -0.    0.50    0.122     60     0  10:35:20
     2. 6850.173* 0.019     -3.      0.    0.49    0.122     60     0  10:36:30
     2. 6850.171* 0.018     -3.     -0.    0.49    0.122     60     1  10:37:40
     2. 6850.169* 0.020     -3.     -0.    0.49    0.123     60     0  10:38:51
     2. 6850.164* 0.019     -4.     -0.    0.49    0.123     60     0  10:40:01
     2. 6850.160* 0.017     -4.     -0.    0.49    0.123     60     0  10:41:11
     2. 6850.159* 0.015     -4.     -0.    0.49    0.123     60     0  10:42:21
     2. 6850.159* 0.017     -4.     -0.    0.48    0.124     60     0  10:43:31
     2. 6850.152* 0.018     -4.     -0.    0.48    0.124     59     2  10:44:41
     2. 6850.151* 0.020     -4.     -0.    0.48    0.124     60     0  10:45:52
     2. 6850.152* 0.019     -4.     -0.    0.48    0.125     60     0  10:47:02
     2. 6850.152* 0.019     -4.     -0.    0.48    0.125     60     0  10:48:12
     2. 6850.145* 0.020     -4.     -1.    0.48    0.125     60     0  10:49:22
     2. 6850.149* 0.019     -4.     -1.    0.48    0.125     60     0  10:50:32
     2. 6850.140* 0.017     -4.     -1.    0.48    0.125     60     0  10:51:42
     2. 6850.151* 0.016     -4.     -1.    0.48    0.126     60     0  10:52:52
     2. 6850.141* 0.019     -4.     -1.    0.48    0.126     60     0  10:54:02
     2. 6850.144* 0.016     -4.     -1.    0.48    0.126     60     0  10:55:12
     2. 6850.136* 0.019     -5.     -1.    0.48    0.126     60     0  10:56:22
     2. 6850.138* 0.018     -5.     -1.    0.49    0.126     60     0  10:57:32
     2. 6850.140* 0.014     -5.     -1.    0.48    0.127     60     1  10:58:42
     2. 6850.132* 0.020     -5.     -1.    0.48    0.127     60     0  10:59:53
     2. 6850.139* 0.019     -4.     -1.    0.48    0.127     56     5  11:01:03
     2. 6850.130* 0.021     -4.     -2.    0.48    0.127     60     0  11:02:14
     2. 6850.139* 0.020     -4.     -2.    0.48    0.127     59     2  11:03:24
     2. 6850.123* 0.020     -5.     -2.    0.48    0.127     60     0  11:04:35
     3. 6698.372* 0.019      0.      0.    0.49    0.059     60     0  08:38:06
     3. 6698.364* 0.018      0.     -0.    0.50    0.060     60     0  08:39:16
     3. 6698.352* 0.016      0.     -0.    0.50    0.061     60     0  08:40:26
     3. 6698.347* 0.017      0.     -0.    0.51    0.062     60     0  08:41:36
     3. 6698.339* 0.013     -0.     -0.    0.51    0.063     60     0  08:42:46
     3. 6698.335* 0.016     -0.      0.    0.51    0.064     60     0  08:43:56
     3. 6698.330* 0.018     -0.      0.    0.51    0.065     60     0  08:45:06
     3. 6698.324* 0.019     -1.      0.    0.51    0.065     60     0  08:46:16
     3. 6698.316* 0.018     -1.      0.    0.51    0.066     60     0  08:47:26
     3. 6698.315* 0.013     -1.      0.    0.50    0.067     60     0  08:48:36
     3. 6698.315* 0.016     -1.      1.    0.50    0.068     60     0  08:49:46
     3. 6698.309* 0.019     -1.      1.    0.50    0.069     60     0  08:50:56
     3. 6698.307* 0.017     -1.      1.    0.50    0.069     60     0  08:52:06
     3. 6698.309* 0.019     -1.      1.    0.51    0.070     60     0  08:53:16
     3. 6698.301* 0.015     -1.      1.    0.50    0.071     60     0  08:54:26
     3. 6698.302* 0.013     -1.      1.    0.50    0.072     60     0  08:55:36
     3. 6698.296* 0.017     -1.      1.    0.49    0.073     60     0  08:56:46
     3. 6698.293* 0.015     -2.      1.    0.49    0.073     60     0  08:57:56
     3. 6698.289* 0.019     -2.      1.    0.49    0.074     60     0  08:59:06
     3. 6698.296* 0.014     -2.      1.    0.49    0.075     60     0  09:00:16
     3. 6698.288* 0.017     -2.      1.    0.49    0.075     60     0  09:01:26
     3. 6698.286* 0.017     -2.      0.    0.50    0.077     60     0  09:02:36
     3. 6698.284* 0.017     -2.      0.    0.49    0.077     60     0  09:03:46
     3. 6698.287* 0.018     -2.      0.    0.48    0.078     60     0  09:04:56
     3. 6698.287* 0.019     -2.      0.    0.48    0.079     60     0  09:06:06
     3. 6698.284* 0.016     -2.      0.    0.48    0.079     60     0  09:07:16
     3. 6698.283* 0.012     -2.      0.    0.49    0.080     60     0  09:08:26
     3. 6698.279* 0.017     -2.      0.    0.49    0.081     60     0  09:09:36
     3. 6698.280* 0.017     -2.      0.    0.49    0.082     60     0  09:10:46
     3. 6698.275* 0.018     -2.      0.    0.49    0.083     60     0  09:11:56
     3. 6698.276* 0.014     -2.      0.    0.50    0.083     60     0  09:13:06
     3. 6698.277* 0.022     -2.     -0.    0.50    0.084     60     0  09:14:16
     3. 6698.279* 0.016     -2.     -0.    0.50    0.084     60     0  09:15:26
     3. 6698.276* 0.018     -2.     -0.    0.50    0.086     60     0  09:16:36
     3. 6698.273* 0.018     -2.     -0.    0.50    0.086     60     0  09:17:46
     3. 6698.273* 0.015     -2.     -0.    0.50    0.087     60     0  09:18:56
     3. 6698.382* 0.014     -1.      3.    0.46    0.123     60     0  12:03:54
     3. 6698.377* 0.014     -1.      3.    0.47    0.123     60     0  12:05:04
     3. 6698.369* 0.015     -1.      4.    0.49    0.123     60     0  12:06:14
     3. 6698.355* 0.014     -2.      4.    0.49    0.123     60     0  12:07:24
     3. 6698.358* 0.015     -2.      4.    0.49    0.122     55     6  12:08:34
     3. 6698.349* 0.016     -2.      4.    0.49    0.122     60     0  12:09:45
     3. 6698.346* 0.013     -2.      5.    0.49    0.122     60     0  12:10:55
     3. 6698.341* 0.012     -2.      5.    0.49    0.121     59     2  12:12:05
     3. 6698.338* 0.018     -2.      5.    0.49    0.121     60     0  12:13:16
     3. 6698.330* 0.015     -2.      6.    0.48    0.121     60     0  12:14:26
     3. 6698.323* 0.012     -3.      6.    0.48    0.120     60     0  12:15:36
     3. 6698.317* 0.018     -3.      6.    0.48    0.120     60     0  12:16:46
     3. 6698.322* 0.012     -3.      6.    0.48    0.120     60     0  12:17:56
     3. 6698.320* 0.015     -3.      6.    0.48    0.119     60     0  12:19:06
     3. 6698.322* 0.017     -3.      6.    0.47    0.119     60     0  12:20:16
     3. 6698.314* 0.015     -3.      6.    0.47    0.119     60     0  12:21:26
     3. 6698.314* 0.017     -3.      6.    0.47    0.118     60     0  12:22:36
     3. 6698.312* 0.015     -3.      6.    0.47    0.118     60     0  12:23:46
     3. 6698.311* 0.016     -3.      6.    0.47    0.117     60     0  12:24:56
     3. 6698.305* 0.014     -3.      6.    0.47    0.117     60     0  12:26:06
     3. 6698.312* 0.016     -3.      6.    0.47    0.117     60     0  12:27:16
     3. 6698.307* 0.012     -4.      6.    0.48    0.116     60     0  12:28:26
     3. 6698.301* 0.015     -4.      6.    0.47    0.116     60     0  12:29:36
     3. 6698.301* 0.014     -4.      6.    0.47    0.115     60     0  12:30:46
     3. 6698.295* 0.017     -4.      6.    0.47    0.115     60     0  12:31:56
     3. 6698.294* 0.017     -4.      6.    0.47    0.114     60     0  12:33:06
     3. 6698.299* 0.014     -4.      6.    0.47    0.114     60     0  12:34:16
     3. 6698.299* 0.014     -4.      6.    0.48    0.114     60     0  12:35:26
     3. 6698.301* 0.017     -4.      6.    0.47    0.113     60     0  12:36:36
     3. 6698.291* 0.017     -4.      6.    0.47    0.113     60     0  12:37:46
     3. 6698.293* 0.016     -4.      6.    0.47    0.112     60     0  12:38:56
     3. 6698.294* 0.017     -4.      6.    0.47    0.112     60     0  12:40:06
     3. 6698.292* 0.016     -4.      6.    0.47    0.111     60     1  12:41:16
     3. 6698.288* 0.013     -4.      6.    0.47    0.111     60     0  12:42:27
     3. 6698.287* 0.016     -4.      6.    0.47    0.110     60     0  12:43:37
     3. 6698.285* 0.014     -4.      6.    0.47    0.110     60     0  12:44:47







