
-------------------------------------------------------------------------------
SCINTREX V5.2       AUTOGRAV / Cycling Mode          R5.31
Cycle Time:      70                                          Ser No:    704372.
Line:      0.  Grid:      0.   Job:      1.  Date: 15/06/01  Operator:       1.

GREF.:                       0. mGals           Tilt x sensit.:           319.2
GCAL.1:                6062.697                 Tilt y sensit.:           291.3
GCAL.2:                     0.0                 Deg.Latitude:             45.91
TEMPCO.:                -0.1343 mGal/mK         Deg.Longitude:           -15.97
Drift const.:             0.2629                GMT Difference:            0.hr
Drift Correction Start  Time: 11:26:57          Cal.after x samples:         12
                        Date: 14/12/05          On-Line Tilt Corrected = "*"
-------------------------------------------------------------------------------
Station  Grav.     SD.   Tilt x  Tilt y    Temp.    E.T.C.  Dur  # Rej     Time
     2. 6850.110* 0.017      1.     -1.    0.43    0.054     60     0  07:35:08
     2. 6850.100* 0.018      1.     -1.    0.44    0.054     60     0  07:36:18
     2. 6850.099* 0.017      1.     -1.    0.45    0.056     60     0  07:37:28
     2. 6850.092* 0.013      1.     -1.    0.45    0.056     60     1  07:38:38
     2. 6850.094* 0.020      1.     -1.    0.45    0.057     60     0  07:39:49
     2. 6850.092* 0.017      1.     -0.    0.46    0.058     60     0  07:40:59
     2. 6850.085* 0.019      1.     -0.    0.45    0.058     60     0  07:42:09
     2. 6850.077* 0.024      1.      0.    0.45    0.059     60     0  07:43:19
     2. 6850.077* 0.025      1.      0.    0.45    0.060     60     0  07:44:29
     2. 6850.084* 0.022      1.      0.    0.45    0.061     60     0  07:45:39
     2. 6850.073* 0.022      1.      0.    0.46    0.061     60     0  07:46:49
     2. 6850.072* 0.017      1.      0.    0.46    0.062     60     0  07:47:59
     2. 6850.071* 0.021      1.      0.    0.46    0.063     60     0  07:49:09
     2. 6850.067* 0.017      1.      0.    0.46    0.063     60     0  07:50:19
     2. 6850.073* 0.019      1.     -0.    0.46    0.065     60     0  07:51:29
     2. 6850.060* 0.019      1.     -0.    0.46    0.065     60     0  07:52:39
     2. 6850.067* 0.016      1.     -0.    0.47    0.066     60     0  07:53:49
     2. 6850.066* 0.019      1.     -0.    0.47    0.066     60     0  07:54:59
     2. 6850.067* 0.014      1.     -0.    0.47    0.067     60     0  07:56:09
     2. 6850.061* 0.015      1.     -0.    0.47    0.068     60     0  07:57:19
     2. 6850.059* 0.016      1.     -1.    0.47    0.069     60     0  07:58:29
     2. 6850.065* 0.016      1.     -1.    0.48    0.070     60     0  07:59:39
     2. 6850.053* 0.015      1.     -1.    0.47    0.070     60     0  08:00:49
     2. 6850.060* 0.018      1.     -1.    0.47    0.071     60     0  08:01:59
     2. 6850.047* 0.017      1.     -1.    0.47    0.071     60     0  08:03:09
     2. 6850.051* 0.019      1.     -1.    0.47    0.072     60     0  08:04:19
     2. 6850.056* 0.016      0.     -1.    0.47    0.073     59     2  08:05:29
     2. 6850.056* 0.020      0.     -1.    0.47    0.074     60     0  08:06:40
     2. 6850.056* 0.015      0.     -1.    0.47    0.074     60     0  08:07:50
     2. 6850.051* 0.018      0.     -2.    0.46    0.075     60     0  08:09:00
     2. 6850.057* 0.015      0.     -2.    0.46    0.075     53     8  08:10:10
     2. 6850.052* 0.016      0.     -2.    0.46    0.076     60     0  08:11:21
     2. 6850.054* 0.016      0.     -2.    0.46    0.077     60     1  08:12:31
     2. 6850.048* 0.018      0.     -2.    0.45    0.078     60     0  08:13:42
     2. 6850.052* 0.019      0.     -2.    0.45    0.078     60     0  08:14:52
     2. 6850.191* 0.018     -1.     -0.    0.40    0.109     60     0  10:56:28
     2. 6850.181* 0.016     -1.     -0.    0.41    0.109     60     0  10:57:38
     2. 6850.174* 0.020     -1.     -0.    0.43    0.109     60     0  10:58:48
     2. 6850.167* 0.019     -1.     -0.    0.43    0.108     60     0  10:59:58
     2. 6850.162* 0.015     -1.     -0.    0.44    0.108     60     0  11:01:08
     2. 6850.159* 0.016     -1.      0.    0.44    0.108     60     0  11:02:18
     2. 6850.147* 0.017     -2.      0.    0.44    0.107     60     0  11:03:28
     2. 6850.150* 0.017     -2.      0.    0.44    0.107     60     0  11:04:38
     2. 6850.140* 0.017     -2.      0.    0.44    0.107     60     0  11:05:48
     2. 6850.139* 0.015     -2.      0.    0.44    0.107     60     0  11:06:58
     2. 6850.135* 0.017     -2.      0.    0.45    0.106     60     0  11:08:08
     2. 6850.128* 0.016     -2.      0.    0.44    0.106     60     0  11:09:18
     2. 6850.131* 0.016     -2.      1.    0.44    0.105     60     1  11:10:28
     2. 6850.128* 0.017     -2.      1.    0.43    0.105     60     0  11:11:39
     2. 6850.120* 0.015     -2.      1.    0.44    0.105     60     0  11:12:49
     2. 6850.122* 0.015     -2.      0.    0.43    0.105     60     0  11:13:59
     2. 6850.120* 0.017     -3.      0.    0.43    0.104     60     0  11:15:09
     2. 6850.125* 0.017     -3.      0.    0.44    0.104     60     1  11:16:19
     2. 6850.115* 0.015     -3.      0.    0.44    0.103     60     1  11:17:30
     2. 6850.110* 0.018     -3.      0.    0.43    0.103     60     0  11:18:41
     2. 6850.112* 0.014     -3.      0.    0.43    0.103     60     0  11:19:51
     2. 6850.110* 0.015     -3.      0.    0.43    0.102     60     0  11:21:01
     2. 6850.109* 0.015     -3.      0.    0.43    0.102     60     0  11:22:11
     2. 6850.105* 0.018     -3.     -0.    0.43    0.102     60     0  11:23:21
     2. 6850.108* 0.021     -3.     -0.    0.44    0.101     60     0  11:24:31
     2. 6850.110* 0.018     -3.     -0.    0.44    0.100     60     0  11:25:41
     2. 6850.106* 0.018     -3.     -0.    0.43    0.100     60     0  11:26:51
     2. 6850.097* 0.018     -3.     -0.    0.43    0.100     60     0  11:28:01
     2. 6850.102* 0.014     -3.     -0.    0.43    0.099     60     1  11:29:11
     2. 6850.096* 0.015     -3.     -1.    0.42    0.099     60     0  11:30:22
     2. 6850.096* 0.015     -3.     -1.    0.42    0.098     58     3  11:31:32
     2. 6850.095* 0.018     -3.     -1.    0.43    0.098     60     0  11:32:43
     2. 6850.092* 0.015     -3.     -1.    0.42    0.097     60     0  11:33:53
     2. 6850.094* 0.017     -3.     -1.    0.42    0.097     60     0  11:35:03
     2. 6850.094* 0.015     -3.     -1.    0.42    0.097     60     0  11:36:13
     3. 6698.324* 0.013     -1.     -1.    0.43    0.104     60     1  09:15:14
     3. 6698.320* 0.012     -1.     -1.    0.44    0.105     60     0  09:16:25
     3. 6698.299* 0.013     -1.     -1.    0.45    0.105     60     0  09:17:35
     3. 6698.298* 0.009     -2.     -1.    0.45    0.106     60     0  09:18:45
     3. 6698.291* 0.012     -2.     -1.    0.46    0.106     60     0  09:19:55
     3. 6698.284* 0.012     -2.     -1.    0.46    0.106     60     1  09:21:05
     3. 6698.283* 0.013     -2.     -1.    0.46    0.106     60     0  09:22:16
     3. 6698.279* 0.013     -2.     -1.    0.46    0.107     60     0  09:23:26
     3. 6698.272* 0.013     -2.     -1.    0.46    0.107     60     0  09:24:36
     3. 6698.274* 0.014     -2.     -1.    0.46    0.107     60     0  09:25:46
     3. 6698.270* 0.014     -2.     -1.    0.46    0.108     60     0  09:26:56
     3. 6698.268* 0.015     -3.     -1.    0.46    0.108     60     0  09:28:06
     3. 6698.265* 0.014     -3.     -1.    0.47    0.108     60     0  09:29:16
     3. 6698.260* 0.015     -3.     -1.    0.46    0.108     60     0  09:30:26
     3. 6698.258* 0.013     -3.     -1.    0.46    0.109     60     0  09:31:36
     3. 6698.252* 0.015     -3.     -1.    0.46    0.109     60     0  09:32:46
     3. 6698.254* 0.017     -3.     -1.    0.45    0.109     60     0  09:33:56
     3. 6698.250* 0.014     -3.     -1.    0.45    0.109     60     0  09:35:06
     3. 6698.254* 0.016     -3.     -1.    0.45    0.110     60     0  09:36:16
     3. 6698.247* 0.013     -3.     -1.    0.45    0.110     60     1  09:37:26
     3. 6698.248* 0.015     -3.     -1.    0.46    0.110     60     0  09:38:37
     3. 6698.246* 0.013     -3.     -1.    0.45    0.110     60     0  09:39:47
     3. 6698.243* 0.018     -3.     -1.    0.45    0.111     60     0  09:40:57
     3. 6698.243* 0.014     -3.     -1.    0.46    0.111     60     0  09:42:07
     3. 6698.243* 0.014     -3.     -2.    0.46    0.111     60     0  09:43:17
     3. 6698.240* 0.016     -3.     -1.    0.46    0.111     60     0  09:44:27
     3. 6698.240* 0.016     -3.     -2.    0.45    0.111     60     0  09:45:37
     3. 6698.238* 0.013     -3.     -2.    0.46    0.112     60     0  09:46:47
     3. 6698.237* 0.013     -3.     -2.    0.46    0.112     60     1  09:47:57
     3. 6698.235* 0.011     -3.     -2.    0.45    0.112     60     0  09:49:08
     3. 6698.233* 0.018     -3.     -2.    0.45    0.112     60     0  09:50:18
     3. 6698.229* 0.015     -3.     -2.    0.45    0.112     60     1  09:51:28
     3. 6698.228* 0.015     -3.     -2.    0.45    0.112     60     0  09:52:39
     3. 6698.228* 0.013     -3.     -2.    0.45    0.113     60     0  09:53:49
     3. 6698.228* 0.012     -3.     -2.    0.44    0.113     60     0  09:54:59
     3. 6698.371* 0.018     -2.     -0.    0.42    0.064     60     1  12:36:50
     3. 6698.362* 0.014     -3.     -1.    0.43    0.064     60     1  12:38:01
     3. 6698.352* 0.012     -3.     -1.    0.45    0.063     60     1  12:39:12
     3. 6698.343* 0.015     -3.     -1.    0.45    0.062     60     0  12:40:23
     3. 6698.334* 0.015     -3.     -1.    0.45    0.061     60     0  12:41:33
     3. 6698.326* 0.014     -3.     -1.    0.45    0.061     60     0  12:42:43
     3. 6698.323* 0.013     -3.     -1.    0.46    0.060     60     1  12:43:53
     3. 6698.320* 0.012     -3.     -1.    0.46    0.059     60     0  12:45:04
     3. 6698.314* 0.015     -3.     -1.    0.46    0.059     60     0  12:46:14
     3. 6698.306* 0.013     -3.     -1.    0.45    0.058     60     0  12:47:24
     3. 6698.296* 0.013     -3.     -0.    0.44    0.056     60     1  12:48:34
     3. 6698.298* 0.017     -3.     -0.    0.44    0.056     60     0  12:49:45
     3. 6698.293* 0.012     -3.     -0.    0.44    0.055     60     1  12:50:55
     3. 6698.295* 0.014     -3.     -0.    0.44    0.055     60     0  12:52:06
     3. 6698.286* 0.016     -4.     -0.    0.44    0.054     60     0  12:53:16
     3. 6698.292* 0.014     -4.     -0.    0.44    0.053     60     0  12:54:26
     3. 6698.286* 0.014     -4.     -0.    0.43    0.052     60     0  12:55:36
     3. 6698.277* 0.013     -4.     -0.    0.43    0.051     60     0  12:56:46
     3. 6698.280* 0.013     -4.     -0.    0.43    0.051     60     0  12:57:56
     3. 6698.283* 0.017     -4.     -0.    0.43    0.050     60     0  12:59:06
     3. 6698.276* 0.017     -4.     -0.    0.43    0.049     60     1  13:00:16
     3. 6698.277* 0.015     -4.     -0.    0.43    0.049     60     0  13:01:27
     3. 6698.266* 0.013     -4.     -0.    0.42    0.047     52     9  13:02:37
     3. 6698.274* 0.014     -4.     -0.    0.43    0.047     60     0  13:03:48
     3. 6698.271* 0.017     -4.     -0.    0.42    0.046     60     0  13:04:58
     3. 6698.269* 0.014     -4.     -0.    0.42    0.045     60     0  13:06:08
     3. 6698.264* 0.015     -4.     -0.    0.42    0.045     60     0  13:07:18
     3. 6698.260* 0.016     -4.     -0.    0.42    0.043     60     0  13:08:28
     3. 6698.267* 0.012     -4.     -0.    0.41    0.042     60     1  13:09:38
     3. 6698.257* 0.011     -4.     -0.    0.41    0.042     60     0  13:10:49
     3. 6698.263* 0.014     -4.     -1.    0.42    0.041     60     0  13:11:59
     3. 6698.258* 0.016     -4.     -1.    0.42    0.040     60     0  13:13:09
     3. 6698.266* 0.015     -4.     -1.    0.42    0.040     60     0  13:14:19
     3. 6698.259* 0.014     -4.     -1.    0.42    0.038     60     0  13:15:29
     3. 6698.257* 0.014     -4.     -1.    0.42    0.038     60     0  13:16:39







