
-------------------------------------------------------------------------------
SCINTREX V5.2       AUTOGRAV / Cycling Mode          R5.31
Cycle Time:      70                                          Ser No:    704373.
Line:      0.  Grid:      0.   Job:      0.  Date: 15/06/02  Operator:       1.

GREF.:                       0. mGals           Tilt x sensit.:           292.6
GCAL.1:                6192.356                 Tilt y sensit.:           288.6
GCAL.2:                      0.                 Deg.Latitude:             45.83
TEMPCO.:                -0.1297 mGal/mK         Deg.Longitude:           -16.02
Drift const.:             0.2066                GMT Difference:            0.hr
Drift Correction Start  Time: 11:26:35          Cal.after x samples:         12
                        Date: 14/12/05          On-Line Tilt Corrected = "*"
-------------------------------------------------------------------------------
Station  Grav.     SD.   Tilt x  Tilt y    Temp.    E.T.C.  Dur  # Rej     Time
     2. 5613.821* 0.016     -0.     -1.    1.23    0.023     60     1  07:17:53
     2. 5613.815* 0.021     -0.     -1.    1.23    0.024     60     0  07:19:04
     2. 5613.810* 0.015     -1.     -2.    1.24    0.025     60     0  07:20:14
     2. 5613.811* 0.014     -1.     -2.    1.24    0.026     60     0  07:21:24
     2. 5613.811* 0.015     -1.     -3.    1.24    0.027     60     0  07:22:34
     2. 5613.809* 0.015     -2.     -3.    1.24    0.028     60     0  07:23:44
     2. 5613.813* 0.016     -2.     -4.    1.24    0.029     60     0  07:24:54
     2. 5613.805* 0.016     -2.     -4.    1.24    0.029     60     0  07:26:04
     2. 5613.807* 0.017     -2.     -4.    1.24    0.030     60     0  07:27:14
     2. 5613.803* 0.016     -3.     -5.    1.24    0.031     60     0  07:28:24
     2. 5613.804* 0.016     -3.     -5.    1.23    0.032     60     0  07:29:34
     2. 5613.802* 0.019     -3.     -5.    1.23    0.033     60     0  07:30:44
     2. 5613.801* 0.015     -3.     -6.    1.23    0.034     60     0  07:31:54
     2. 5613.798* 0.017     -3.     -6.    1.23    0.035     60     0  07:33:04
     2. 5613.802* 0.016     -4.     -6.    1.22    0.035     60     0  07:34:14
     2. 5613.801* 0.018     -4.     -6.    1.22    0.036     60     0  07:35:24
     2. 5613.795* 0.020     -4.     -7.    1.21    0.038     60     0  07:36:34
     2. 5613.798* 0.021     -4.     -7.    1.21    0.038     60     0  07:37:44
     2. 5613.794* 0.015     -4.     -7.    1.21    0.039     60     0  07:38:54
     2. 5613.794* 0.016     -4.     -8.    1.21    0.040     60     0  07:40:04
     2. 5613.800* 0.019     -4.     -8.    1.20    0.041     60     0  07:41:14
     2. 5613.795* 0.018     -4.     -8.    1.20    0.041     60     0  07:42:24
     2. 5613.834* 0.017      1.     -1.    1.21    0.119     60     0  10:08:17
     2. 5613.836* 0.016      1.     -1.    1.22    0.120     60     0  10:09:27
     2. 5613.834* 0.018      1.     -2.    1.23    0.120     60     0  10:10:37
     2. 5613.828* 0.017      1.     -2.    1.23    0.120     60     0  10:11:47
     2. 5613.826* 0.014      1.     -3.    1.23    0.121     60     0  10:12:57
     2. 5613.827* 0.018      1.     -3.    1.23    0.121     60     0  10:14:07
     2. 5613.826* 0.016      1.     -3.    1.23    0.121     60     0  10:15:17
     2. 5613.826* 0.014      1.     -4.    1.23    0.121     60     0  10:16:27
     2. 5613.825* 0.015      1.     -4.    1.23    0.121     60     0  10:17:37
     2. 5613.822* 0.018      1.     -4.    1.23    0.122     60     0  10:18:47
     2. 5613.822* 0.018      1.     -4.    1.23    0.122     60     0  10:19:57
     2. 5613.822* 0.015      1.     -4.    1.22    0.122     60     0  10:21:07
     2. 5613.819* 0.018      1.     -4.    1.22    0.122     60     0  10:22:17
     2. 5613.817* 0.014      1.     -4.    1.22    0.122     60     0  10:23:27
     2. 5613.818* 0.016      1.     -5.    1.21    0.122     59     2  10:24:37
     2. 5613.825* 0.015      1.     -5.    1.22    0.123     60     0  10:25:48
     2. 5613.814* 0.015      1.     -5.    1.22    0.123     60     0  10:26:58
     2. 5613.814* 0.016      1.     -5.    1.22    0.123     60     0  10:28:08
     2. 5613.816* 0.015      0.     -6.    1.22    0.123     60     0  10:29:18
     2. 5613.813* 0.016      0.     -6.    1.22    0.123     60     0  10:30:28
     2. 5613.817* 0.015      0.     -6.    1.22    0.123     60     0  10:31:38
     2. 5613.809* 0.017      0.     -6.    1.21    0.123     60     0  10:32:48
     2. 5613.849* 0.017     -1.      1.    1.24    0.083     60     0  12:52:57
     2. 5613.847* 0.018     -1.      0.    1.25    0.082     60     0  12:54:07
     2. 5613.843* 0.016     -0.     -0.    1.25    0.082     60     0  12:55:17
     2. 5613.844* 0.017     -0.     -1.    1.26    0.081     60     0  12:56:27
     2. 5613.840* 0.017     -1.     -1.    1.26    0.080     60     0  12:57:37
     2. 5613.840* 0.020     -1.     -2.    1.26    0.079     60     0  12:58:47
     2. 5613.836* 0.020     -1.     -2.    1.26    0.078     60     0  12:59:57
     2. 5613.836* 0.015     -1.     -2.    1.25    0.078     59     2  13:01:07
     2. 5613.837* 0.019     -1.     -2.    1.25    0.077     60     0  13:02:18
     2. 5613.833* 0.016     -1.     -2.    1.25    0.076     60     0  13:03:28
     2. 5613.829* 0.016     -1.     -2.    1.24    0.075     58     3  13:04:38
     2. 5613.832* 0.016     -1.     -3.    1.24    0.075     60     0  13:05:49
     2. 5613.826* 0.015     -1.     -3.    1.23    0.074     60     1  13:06:59
     2. 5613.830* 0.015     -1.     -3.    1.24    0.073     60     0  13:08:10
     2. 5613.828* 0.018     -1.     -3.    1.24    0.073     60     0  13:09:20
     2. 5613.827* 0.016     -1.     -3.    1.23    0.071     60     0  13:10:30
     2. 5613.822* 0.021     -1.     -4.    1.23    0.071     60     0  13:11:40
     2. 5613.824* 0.014     -1.     -4.    1.23    0.070     60     0  13:12:50
     2. 5613.825* 0.014     -1.     -4.    1.22    0.069     60     0  13:14:00
     2. 5613.826* 0.015     -1.     -4.    1.22    0.069     60     0  13:15:10
     2. 5613.821* 0.017     -1.     -4.    1.22    0.068     60     0  13:16:20
     2. 5613.822* 0.018     -1.     -4.    1.22    0.067     60     0  13:17:30
     3. 5461.999* 0.016     -1.     -1.    1.22    0.082     60     0  08:41:43
     3. 5461.990* 0.013     -1.     -2.    1.23    0.083     60     0  08:42:53
     3. 5461.988* 0.015     -1.     -2.    1.24    0.083     60     0  08:44:03
     3. 5461.987* 0.017     -1.     -3.    1.25    0.084     60     0  08:45:13
     3. 5461.985* 0.016     -1.     -4.    1.26    0.085     60     0  08:46:23
     3. 5461.979* 0.016     -1.     -4.    1.25    0.086     60     0  08:47:33
     3. 5461.975* 0.013     -1.     -5.    1.25    0.086     60     0  08:48:43
     3. 5461.977* 0.014     -1.     -5.    1.25    0.087     60     0  08:49:53
     3. 5461.973* 0.014     -1.     -5.    1.25    0.088     60     0  08:51:03
     3. 5461.970* 0.016     -1.     -6.    1.25    0.088     60     0  08:52:13
     3. 5461.973* 0.017     -1.     -6.    1.24    0.089     60     0  08:53:23
     3. 5461.973* 0.015     -1.     -6.    1.24    0.090     60     0  08:54:33
     3. 5461.975* 0.013     -1.     -6.    1.23    0.090     60     0  08:55:43
     3. 5461.968* 0.015     -1.     -7.    1.23    0.091     60     0  08:56:53
     3. 5461.968* 0.017     -1.     -7.    1.22    0.091     60     0  08:58:03
     3. 5461.967* 0.014     -1.     -7.    1.22    0.092     60     0  08:59:13
     3. 5461.967* 0.012     -2.     -8.    1.21    0.093     57     4  09:00:23
     3. 5461.968* 0.013     -2.     -8.    1.21    0.094     60     0  09:01:34
     3. 5461.961* 0.014     -2.     -8.    1.21    0.094     60     0  09:02:44
     3. 5461.966* 0.012     -2.     -8.    1.21    0.095     60     0  09:03:54
     3. 5461.967* 0.016     -2.     -9.    1.20    0.095     60     0  09:05:04
     3. 5461.968* 0.016     -2.     -9.    1.20    0.096     60     0  09:06:14
     3. 5462.011* 0.017     -2.      0.    1.21    0.119     60     0  11:29:32
     3. 5462.001* 0.015     -2.     -0.    1.23    0.118     60     0  11:30:42
     3. 5462.001* 0.015     -3.     -1.    1.25    0.118     60     0  11:31:52
     3. 5461.995* 0.015     -3.     -2.    1.25    0.118     60     0  11:33:02
     3. 5461.997* 0.015     -3.     -2.    1.26    0.118     60     0  11:34:12
     3. 5461.992* 0.016     -4.     -3.    1.27    0.117     60     0  11:35:22
     3. 5461.995* 0.015     -4.     -3.    1.27    0.117     60     0  11:36:32
     3. 5461.988* 0.014     -4.     -4.    1.27    0.117     60     0  11:37:42
     3. 5461.990* 0.014     -5.     -4.    1.27    0.116     60     0  11:38:52
     3. 5461.988* 0.017     -5.     -5.    1.27    0.116     60     0  11:40:02
     3. 5461.984* 0.016     -5.     -5.    1.26    0.116     60     0  11:41:12
     3. 5461.982* 0.014     -5.     -5.    1.26    0.115     60     0  11:42:22
     3. 5461.980* 0.019     -5.     -6.    1.25    0.115     60     0  11:43:32
     3. 5461.976* 0.016     -6.     -6.    1.25    0.115     60     0  11:44:42
     3. 5461.984* 0.015     -6.     -6.    1.24    0.114     60     0  11:45:52
     3. 5461.981* 0.015     -6.     -7.    1.23    0.114     60     0  11:47:02
     3. 5461.981* 0.012     -6.     -7.    1.23    0.114     60     0  11:48:12
     3. 5461.974* 0.014     -6.     -7.    1.23    0.113     60     0  11:49:22
     3. 5461.978* 0.014     -7.     -8.    1.22    0.113     60     0  11:50:32
     3. 5461.976* 0.016     -7.     -8.    1.22    0.112     60     0  11:51:42
     3. 5461.980* 0.014     -7.     -8.    1.21    0.112     60     0  11:52:52
     3. 5461.977* 0.013     -7.     -8.    1.20    0.112     60     0  11:54:02







