
-------------------------------------------------------------------------------
SCINTREX V5.2       AUTOGRAV / Cycling Mode          R5.31
Cycle Time:      70                                          Ser No:    704373.
Line:      0.  Grid:      0.   Job:      0.  Date: 15/06/01  Operator:       1.

GREF.:                       0. mGals           Tilt x sensit.:           292.6
GCAL.1:                6192.356                 Tilt y sensit.:           288.6
GCAL.2:                      0.                 Deg.Latitude:             45.91
TEMPCO.:                -0.1297 mGal/mK         Deg.Longitude:           -15.97
Drift const.:             0.2066                GMT Difference:            0.hr
Drift Correction Start  Time: 11:26:35          Cal.after x samples:         12
                        Date: 14/12/05          On-Line Tilt Corrected = "*"
-------------------------------------------------------------------------------
Station  Grav.     SD.   Tilt x  Tilt y    Temp.    E.T.C.  Dur  # Rej     Time
     2. 5613.772* 0.015      2.     -2.    1.17    0.054     60     0  07:35:08
     2. 5613.777* 0.017      2.     -2.    1.18    0.054     60     0  07:36:18
     2. 5613.775* 0.012      2.     -2.    1.18    0.056     60     0  07:37:28
     2. 5613.773* 0.016      2.     -2.    1.18    0.056     60     0  07:38:38
     2. 5613.773* 0.014      2.     -2.    1.18    0.057     60     0  07:39:48
     2. 5613.770* 0.017      2.     -2.    1.18    0.058     60     0  07:40:58
     2. 5613.767* 0.015      2.     -2.    1.17    0.058     60     0  07:42:08
     2. 5613.770* 0.014      2.     -2.    1.17    0.059     60     0  07:43:18
     2. 5613.772* 0.021      2.     -2.    1.17    0.060     60     0  07:44:28
     2. 5613.769* 0.018      2.     -3.    1.16    0.061     55     6  07:45:38
     2. 5613.769* 0.017      2.     -3.    1.16    0.061     59     2  07:46:49
     2. 5613.771* 0.017      2.     -3.    1.17    0.062     60     0  07:48:00
     2. 5613.769* 0.015      2.     -3.    1.17    0.063     60     0  07:49:10
     2. 5613.765* 0.016      2.     -3.    1.17    0.063     60     0  07:50:20
     2. 5613.766* 0.015      2.     -4.    1.17    0.065     60     0  07:51:30
     2. 5613.765* 0.017      2.     -4.    1.16    0.065     60     0  07:52:40
     2. 5613.757* 0.014      2.     -4.    1.16    0.066     60     0  07:53:50
     2. 5613.768* 0.014      2.     -4.    1.16    0.066     60     0  07:55:00
     2. 5613.759* 0.015      2.     -4.    1.16    0.067     60     0  07:56:10
     2. 5613.767* 0.016      2.     -4.    1.16    0.068     60     0  07:57:20
     2. 5613.760* 0.012      2.     -5.    1.16    0.069     60     1  07:58:30
     2. 5613.763* 0.014      2.     -5.    1.16    0.070     60     0  07:59:41
     2. 5613.761* 0.014      2.     -5.    1.16    0.070     60     0  08:00:51
     2. 5613.762* 0.016      2.     -5.    1.16    0.071     60     0  08:02:01
     2. 5613.757* 0.011      2.     -5.    1.15    0.071     59     2  08:03:11
     2. 5613.764* 0.017      2.     -6.    1.17    0.072     60     0  08:04:22
     2. 5613.766* 0.013      1.     -6.    1.16    0.073     60     0  08:05:32
     2. 5613.760* 0.013      1.     -6.    1.16    0.074     60     1  08:06:42
     2. 5613.763* 0.014      1.     -6.    1.16    0.074     60     0  08:07:53
     2. 5613.758* 0.016      1.     -6.    1.16    0.075     60     0  08:09:03
     2. 5613.761* 0.016      1.     -6.    1.16    0.075     60     1  08:10:13
     2. 5613.758* 0.012      1.     -6.    1.16    0.076     60     0  08:11:24
     2. 5613.760* 0.015      1.     -7.    1.16    0.077     60     0  08:12:34
     2. 5613.759* 0.014      1.     -7.    1.16    0.078     60     0  08:13:44
     2. 5613.763* 0.016      1.     -7.    1.16    0.078     60     0  08:14:54
     2. 5613.804* 0.012     -1.     -3.    1.17    0.109     60     0  10:56:28
     2. 5613.799* 0.016     -1.     -3.    1.17    0.109     60     0  10:57:38
     2. 5613.794* 0.017     -1.     -3.    1.18    0.109     60     0  10:58:48
     2. 5613.790* 0.014     -1.     -3.    1.18    0.108     60     0  10:59:58
     2. 5613.796* 0.013     -1.     -4.    1.18    0.108     60     0  11:01:08
     2. 5613.789* 0.015     -0.     -4.    1.18    0.108     60     0  11:02:18
     2. 5613.793* 0.013     -0.     -4.    1.18    0.107     60     1  11:03:28
     2. 5613.792* 0.016     -0.     -4.    1.18    0.107     60     0  11:04:39
     2. 5613.794* 0.014      0.     -4.    1.18    0.107     60     0  11:05:49
     2. 5613.789* 0.011      0.     -4.    1.18    0.107     60     0  11:06:59
     2. 5613.785* 0.014      0.     -4.    1.18    0.106     60     0  11:08:09
     2. 5613.786* 0.014      0.     -4.    1.18    0.106     60     0  11:09:19
     2. 5613.789* 0.014      0.     -5.    1.16    0.105     60     1  11:10:29
     2. 5613.787* 0.016      0.     -5.    1.17    0.105     60     0  11:11:40
     2. 5613.784* 0.012      0.     -5.    1.17    0.105     60     0  11:12:50
     2. 5613.786* 0.015      0.     -5.    1.17    0.105     60     0  11:14:00
     2. 5613.787* 0.012      1.     -5.    1.16    0.104     60     0  11:15:10
     2. 5613.788* 0.015      1.     -6.    1.16    0.104     60     0  11:16:20
     2. 5613.788* 0.013      1.     -6.    1.16    0.103     60     0  11:17:30
     2. 5613.783* 0.016      1.     -6.    1.15    0.103     60     1  11:18:40
     2. 5613.785* 0.010      1.     -6.    1.16    0.103     60     0  11:19:51
     2. 5613.781* 0.013      1.     -6.    1.16    0.102     60     0  11:21:01
     2. 5613.785* 0.013      1.     -6.    1.16    0.102     60     0  11:22:11
     2. 5613.788* 0.014      1.     -6.    1.16    0.102     60     0  11:23:21
     2. 5613.787* 0.014      1.     -7.    1.16    0.101     60     0  11:24:31
     2. 5613.785* 0.015      1.     -7.    1.16    0.100     60     0  11:25:41
     2. 5613.785* 0.013      1.     -7.    1.17    0.100     60     0  11:26:51
     2. 5613.781* 0.014      1.     -7.    1.17    0.100     60     0  11:28:01
     2. 5613.782* 0.014      1.     -7.    1.16    0.099     60     0  11:29:11
     2. 5613.782* 0.016      1.     -7.    1.17    0.099     60     0  11:30:21
     2. 5613.781* 0.017      1.     -8.    1.16    0.098     60     0  11:31:31
     2. 5613.782* 0.015      1.     -8.    1.17    0.098     60     0  11:32:41
     2. 5613.779* 0.013      1.     -8.    1.17    0.097     60     0  11:33:51
     2. 5613.777* 0.016      1.     -8.    1.17    0.097     60     0  11:35:01
     2. 5613.780* 0.015      1.     -8.    1.17    0.097     60     0  11:36:11
     3. 5461.953* 0.012     -1.     -3.    1.26    0.104     60     0  09:15:14
     3. 5461.949* 0.013     -1.     -4.    1.25    0.105     60     0  09:16:24
     3. 5461.947* 0.013     -1.     -4.    1.25    0.105     60     0  09:17:34
     3. 5461.945* 0.010     -1.     -5.    1.25    0.106     60     0  09:18:44
     3. 5461.945* 0.011     -1.     -5.    1.24    0.106     60     0  09:19:54
     3. 5461.942* 0.011     -1.     -6.    1.24    0.106     60     0  09:21:04
     3. 5461.942* 0.012     -1.     -6.    1.23    0.106     60     0  09:22:14
     3. 5461.942* 0.013     -2.     -6.    1.23    0.107     60     0  09:23:24
     3. 5461.938* 0.011     -2.     -7.    1.22    0.107     60     0  09:24:34
     3. 5461.938* 0.013     -2.     -7.    1.22    0.107     60     0  09:25:44
     3. 5461.938* 0.012     -2.     -8.    1.20    0.108     60     1  09:26:54
     3. 5461.936* 0.012     -3.     -8.    1.20    0.108     60     0  09:28:05
     3. 5461.935* 0.011     -3.     -8.    1.20    0.108     60     0  09:29:15
     3. 5461.927* 0.014     -3.     -9.    1.20    0.108     60     0  09:30:25
     3. 5461.931* 0.012     -3.     -9.    1.19    0.109     60     0  09:31:35
     3. 5461.932* 0.011     -3.     -9.    1.19    0.109     60     0  09:32:45
     3. 5461.931* 0.011     -3.    -10.    1.18    0.109     59     2  09:33:55
     3. 5461.934* 0.011     -4.    -10.    1.19    0.109     60     0  09:35:06
     3. 5461.935* 0.014     -4.    -10.    1.18    0.110     60     0  09:36:16
     3. 5461.927* 0.014     -4.    -10.    1.17    0.110     60     1  09:37:26
     3. 5461.931* 0.013     -4.    -11.    1.18    0.110     60     0  09:38:37
     3. 5461.935* 0.013     -4.    -11.    1.18    0.110     60     0  09:39:47
     3. 5461.930* 0.014     -4.    -11.    1.17    0.111     60     0  09:40:57
     3. 5461.927* 0.011     -4.    -11.    1.17    0.111     60     0  09:42:07
     3. 5461.929* 0.014     -5.    -12.    1.17    0.111     60     0  09:43:17
     3. 5461.933* 0.012     -5.    -12.    1.17    0.111     60     0  09:44:27
     3. 5461.928* 0.016     -5.    -12.    1.17    0.111     60     0  09:45:37
     3. 5461.927* 0.013     -5.    -12.    1.17    0.112     60     0  09:46:47
     3. 5461.930* 0.010     -5.    -13.    1.17    0.112     60     0  09:47:57
     3. 5461.926* 0.010     -5.    -13.    1.16    0.112     60     0  09:49:07
     3. 5461.927* 0.013     -5.    -13.    1.17    0.112     60     0  09:50:17
     3. 5461.930* 0.013     -5.    -13.    1.16    0.112     60     0  09:51:27
     3. 5461.923* 0.013     -5.    -14.    1.16    0.112     60     0  09:52:37
     3. 5461.920* 0.013     -5.    -14.    1.15    0.113     60     1  09:53:47
     3. 5461.926* 0.011     -6.    -14.    1.16    0.113     60     0  09:54:58
     3. 5461.972* 0.011     -3.     -3.    1.21    0.064     60     0  12:36:50
     3. 5461.971* 0.015     -4.     -4.    1.23    0.064     60     0  12:38:00
     3. 5461.969* 0.011     -4.     -5.    1.24    0.063     60     0  12:39:10
     3. 5461.967* 0.014     -4.     -5.    1.25    0.062     60     0  12:40:20
     3. 5461.960* 0.012     -5.     -6.    1.26    0.061     60     0  12:41:30
     3. 5461.964* 0.011     -5.     -6.    1.26    0.061     60     0  12:42:40
     3. 5461.960* 0.010     -5.     -7.    1.26    0.060     60     0  12:43:50
     3. 5461.961* 0.009     -5.     -7.    1.26    0.059     60     0  12:45:00
     3. 5461.956* 0.013     -6.     -7.    1.25    0.059     60     0  12:46:10
     3. 5461.957* 0.015     -6.     -8.    1.24    0.058     60     0  12:47:20
     3. 5461.950* 0.011     -6.     -8.    1.24    0.056     60     0  12:48:30
     3. 5461.956* 0.012     -6.     -8.    1.23    0.056     60     0  12:49:40
     3. 5461.955* 0.011     -6.     -9.    1.22    0.055     60     0  12:50:50
     3. 5461.954* 0.010     -7.     -9.    1.21    0.055     60     0  12:52:00
     3. 5461.950* 0.013     -7.     -9.    1.21    0.054     60     0  12:53:10
     3. 5461.952* 0.014     -7.    -10.    1.20    0.053     60     0  12:54:20
     3. 5461.952* 0.012     -7.    -10.    1.20    0.052     60     0  12:55:30
     3. 5461.949* 0.010     -7.    -10.    1.19    0.051     60     1  12:56:40
     3. 5461.949* 0.011     -7.    -11.    1.20    0.051     60     0  12:57:51
     3. 5461.951* 0.013     -7.    -11.    1.19    0.050     60     0  12:59:01
     3. 5461.949* 0.010     -7.    -11.    1.19    0.049     60     0  13:00:11
     3. 5461.945* 0.014     -8.    -12.    1.19    0.049     60     0  13:01:21
     3. 5461.948* 0.016     -8.    -12.    1.19    0.047     60     0  13:02:31
     3. 5461.948* 0.011     -8.    -12.    1.19    0.047     60     0  13:03:41
     3. 5461.946* 0.014     -8.    -12.    1.18    0.046     60     0  13:04:51
     3. 5461.946* 0.012     -8.    -12.    1.18    0.045     60     0  13:06:01
     3. 5461.945* 0.014     -8.    -13.    1.18    0.045     60     0  13:07:11
     3. 5461.947* 0.013     -8.    -13.    1.18    0.044     60     0  13:08:21
     3. 5461.942* 0.009     -8.    -13.    1.17    0.042     60     1  13:09:31
     3. 5461.943* 0.011     -8.    -14.    1.17    0.042     60     0  13:10:42
     3. 5461.942* 0.012     -8.    -14.    1.17    0.041     60     0  13:11:52
     3. 5461.943* 0.011     -8.    -14.    1.17    0.040     60     0  13:13:02
     3. 5461.943* 0.012     -9.    -14.    1.18    0.040     60     0  13:14:12
     3. 5461.945* 0.012     -9.    -14.    1.17    0.039     60     0  13:15:22
     3. 5461.941* 0.010     -9.    -15.    1.16    0.038     60     1  13:16:32







